Experiment Simple_Date Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number RestudyDecision JoL Test Event_Index Response all_test_element_codings_as_one Test_Total_Correct
" "2 3 4" 3
2 2023-01-10 5Xa 7760186 29.5833333333333 No-SSI 1 Beton 325 1 Ja 4 "Beton kan uitdrogen en dan krimpt het gebouw langzaam. 
Hierdoor komen liften vaak vast te zitten en moeten ze regelmatig gerenoveerd worden 
" 14 "Beton kan uitdrogen en dan krimpt het gebouw langzaam. 
Hierdoor komen liften vaak vast te zitten en moeten ze regelmatig gerenoveerd worden 
" "2 3 4 Given" 3
2 2023-01-10 5Xa 7760186 29.5833333333333 No-SSI 1 Geld 216 2 Ja 3 "Het maakt niet voor een lange tijd gelukkig.
Mensen willen maar meer geld blijven krijgen 
" 28 "Het maakt niet voor een lange tijd gelukkig.
Mensen willen maar meer geld blijven krijgen 
" "2 4" 2
2 2023-01-10 5Xa 7760186 29.5833333333333 No-SSI 1 Metro 237 3 Nee 2 "Het afval hoeft niet ergens anders verwijderd te worden.
Meer plankton en dat leid tot meer eten voor vissen " 42 "Het afval hoeft niet ergens anders verwijderd te worden.
Meer plankton en dat leid tot meer eten voor vissen" "1 3 4" 3
2 2023-01-10 5Xa 7760186 29.5833333333333 No-SSI 2 Botox 28 4 Ja 4 ? 56 ? 0 0
2 2023-01-10 5Xa 7760186 29.5833333333333 No-SSI 2 Suez 240 5 Ja 3 "Er was geen natuurlijke weg door africa heen en dat zou handig zijn want anders moest je om africa heen varen" 70 "Er was geen natuurlijke weg door africa heen en dat zou handig zijn want anders moest je om africa heen varen" "0 1" 1
2 2023-01-10 5Xa 7760186 29.5833333333333 No-SSI 2 Muziek 89 6 Nee 2 "Je scoort hoger op een IQ-test
Je brengt veel oude herinneringen terug 
" 84 "Je scoort hoger op een IQ-test
Je brengt veel oude herinneringen terug 
" "4 3" 2
2 2023-01-10 5Xa 7760187 27.2 Diagramming-Only 1 Metro NA 1 Ja 2 "Het afval is geregeld het hoeft niet opgeruimd te worden
er is een kunstmatig rif aangelegd
het aantal plankton is 400x zo veel
er is meer leefruimte voor dieren bij het strand" 14 "Het afval is geregeld het hoeft niet opgeruimd te worden
er is een kunstmatig rif aangelegd
het aantal plankton is 400x zo veel
er is meer leefruimte voor dieren bij het strand" "1 2 3 0" 3
2 2023-01-10 5Xa 7760187 27.2 Diagramming-Only 1 Beton NA 2 Ja 2 "Het gebouw word gemaakt van beton, door centrale verwarming droogt het uit en krimpt het 20cm. De lift begint dan te hangen, dus moeten ze de lift kleiner maken" 28 "Het gebouw word gemaakt van beton, door centrale verwarming droogt het uit en krimpt het 20cm. De lift begint dan te hangen, dus moeten ze de lift kleiner maken" "0 1 2 3 4" 4
2 2023-01-10 5Xa 7760187 27.2 Diagramming-Only 1 Botox NA 3 Ja 1 ? 42 ? 0 0
2 2023-01-10 5Xa 7760187 27.2 Diagramming-Only 2 Muziek NA 4 Nee 3 "Je brein gebruikt verschillende delen van je brein
12-jarigen die muziek spelen scoren beter op iq testen
Mensen die naar oude muziek luisteren kunnen herrineringen terughalen
Het helpt mensen met Alzheimers dingen te herrineren " 56 "Je brein gebruikt verschillende delen van je brein
12-jarigen die muziek spelen scoren beter op iq testen
Mensen die naar oude muziek luisteren kunnen herrineringen terughalen
Het helpt mensen met Alzheimers dingen te herrineren" "1 4 3" 3
2 2023-01-10 5Xa 7760187 27.2 Diagramming-Only 2 Geld NA 5 Ja 0 "Mensen die veel welvaart hebben raken gewent aan het aantal geld dat ze hebben. Mensen willen steeds meer geld. Hierdoor worden ze niet gelukkig, daarom zijn loterij winnaars vaak niet gelukkig" 70 "Mensen die veel welvaart hebben raken gewent aan het aantal geld dat ze hebben. Mensen willen steeds meer geld. Hierdoor worden ze niet gelukkig, daarom zijn loterij winnaars vaak niet gelukkig" "3 4 Given" 2
2 2023-01-10 5Xa 7760187 27.2 Diagramming-Only 2 Suez NA 6 Ja 3 "De boten die handelde met India vanuit Europa moesten eerst om het continent Afrika heen. Anders moesten mensen door een woestijn heen. Een Oostenrijkse man maakte het plan voor het Suezkanaal. Mensen hebben hier aan gewerkt en in 1860 ong. werd het geopend" 84 "De boten die handelde met India vanuit Europa moesten eerst om het continent Afrika heen. Anders moesten mensen door een woestijn heen. Een Oostenrijkse man maakte het plan voor het Suezkanaal. Mensen hebben hier aan gewerkt en in 1860 ong. werd het geopend" "2 0 3 4" 3
2 2023-01-10 5Xa 7760190 22.8333333333333 Diagramming-Only 1 Beton NA 1 Nee 3 "veel betonnen gebouwen
verwarming zorgt voor betonkrimp
gebouw krimpt
lift past niet meer
" 14 "veel betonnen gebouwen
verwarming zorgt voor betonkrimp
gebouw krimpt
lift past niet meer
" "0 1 3 4" 3
2 2023-01-10 5Xa 7760190 22.8333333333333 Diagramming-Only 1 Geld NA 2 Ja 2 "?
" 28 "?
" 0 0
2 2023-01-10 5Xa 7760190 22.8333333333333 Diagramming-Only 1 Suez NA 3 Ja 3 ? 42 ? 0 0
2 2023-01-10 5Xa 7760190 22.8333333333333 Diagramming-Only 2 Muziek NA 4 Ja 3 "hoger iq" 56 "hoger iq" 4 1
2 2023-01-10 5Xa 7760190 22.8333333333333 Diagramming-Only 2 Botox NA 5 Ja 2 ? 70 ? 0 0
2 2023-01-10 5Xa 7760190 22.8333333333333 Diagramming-Only 2 Metro NA 6 Nee 4 ? 84 ? 0 0
2 2023-01-10 5Xa 7760192 19.5333333333333 No-SSI 1 Beton 110 1 Ja 3 "Meeste gebouwen hebben centrale vermarmingen
Beton droogt daardoor vaak uit
De gebouwen krimpen
Liften staan stil" 14 "Meeste gebouwen hebben centrale vermarmingen
Beton droogt daardoor vaak uit
De gebouwen krimpen
Liften staan stil" "1 2 3 4" 4
2 2023-01-10 5Xa 7760192 19.5333333333333 No-SSI 1 Botox 118 2 Nee 4 "aangespannen spieren ontspannen
rimpels verdwijnen
mensen zien er jonger uit
gezichtuitdrukkingen kunnen ongewenst veranderen" 28 "aangespannen spieren ontspannen
rimpels verdwijnen
mensen zien er jonger uit
gezichtuitdrukkingen kunnen ongewenst veranderen" "1 2 3 4" 4
2 2023-01-10 5Xa 7760192 19.5333333333333 No-SSI 1 Muziek 171 3 Nee 4 "Verschillende gebieden in de hersenen worden verbeterd
betere scores of IQ tests
Je herinnert dingen beter
je wordt beter in wiskunde" 42 "Verschillende gebieden in de hersenen worden verbeterd
betere scores of IQ tests
Je herinnert dingen beter
je wordt beter in wiskunde" "1 4 3 2" 4
2 2023-01-10 5Xa 7760192 19.5333333333333 No-SSI 2 Geld 150 4 Ja 1 "Mensen moeten niet te veel afgeleid worden voor gevaar
ze ervaren kort diep geluk of ongeluk
je went snel aan luxe
geld maakt niet gelukkig voor lange tijd" 56 "Mensen moeten niet te veel afgeleid worden voor gevaar
ze ervaren kort diep geluk of ongeluk
je went snel aan luxe
geld maakt niet gelukkig voor lange tijd" "1 2 3 4" 4
2 2023-01-10 5Xa 7760192 19.5333333333333 No-SSI 2 Metro 128 5 Ja 2 "afval hoeft niet op andere manieren verwerkt te worden
kunstmatig rif is aangelegd
plankton en zeefauna wordt meer
trekt vissen zoals baars en makreel aan" 70 "afval hoeft niet op andere manieren verwerkt te worden
kunstmatig rif is aangelegd
plankton en zeefauna wordt meer
trekt vissen zoals baars en makreel aan" "1 2 3 4" 4
2 2023-01-10 5Xa 7760192 19.5333333333333 No-SSI 2 Suez 157 6 Nee 3 "geen verbinding tussen de atlantische oceaan en de indische oceaan
schepen moesten onnodig lange afstand afleggen
men vond dat er een waterweg moest komen
het Suezkanaal werd gegraven" 84 "geen verbinding tussen de atlantische oceaan en de indische oceaan
schepen moesten onnodig lange afstand afleggen
men vond dat er een waterweg moest komen
het Suezkanaal werd gegraven" "1 2 3 4" 4
2 2023-01-10 5Xa 7760194 22.7 SSI 1 Suez 197 1 Nee 2 "er was geen waterweg 
schepen moesten omvaren
de waterweg werd gegraven
schepen hoefden niet meer zo lang te reizen om naar de haven van Rotterdam te gaan" 18 "er was geen waterweg 
schepen moesten omvaren
de waterweg werd gegraven
schepen hoefden niet meer zo lang te reizen om naar de haven van Rotterdam te gaan" "1 2 4 Given" 3
2 2023-01-10 5Xa 7760194 22.7 SSI 1 Botox 149 2 Nee 2 "spieren verlammen
rimpels verdwijnen
kan iemands gezichtsuitdrukking veranderen
kan iemand er jonger uit laten zien" 36 "spieren verlammen
rimpels verdwijnen
kan iemands gezichtsuitdrukking veranderen
kan iemand er jonger uit laten zien" "1 2 4 3" 4
2 2023-01-10 5Xa 7760194 22.7 SSI 1 Beton 124 3 Ja 2 "beton kan uitdrogen
gebouwen krimpen
liften blijven hangen
lift renovatie is nodig
" 54 "beton kan uitdrogen
gebouwen krimpen
liften blijven hangen
lift renovatie is nodig
" "2 3 4 Given" 3
2 2023-01-10 5Xa 7760194 22.7 SSI 2 Metro 138 4 Ja 3 "geen afval dat verwerkt moet worden
kunstmatig rif dat is aangelegd
meer planton 
trekt andere zeewezens aan" 68 "geen afval dat verwerkt moet worden
kunstmatig rif dat is aangelegd
meer planton 
trekt andere zeewezens aan" "1 2 3 4" 4
2 2023-01-10 5Xa 7760194 22.7 SSI 2 Muziek 127 5 Ja 4 "stimuleert de hersenen
hogere score op een IQ test 
kan herrineringen oproepen
help met wiskunde" 82 "stimuleert de hersenen
hogere score op een IQ test 
kan herrineringen oproepen
help met wiskunde" "1 4 3 2" 4
2 2023-01-10 5Xa 7760194 22.7 SSI 2 Geld 101 6 Ja 3 "wennen er snel aan
willen meer geluk
?
?" 96 "wennen er snel aan
willen meer geluk
?
?" "3 4" 2
2 2023-01-10 5Xa 7760195 26.4333333333333 Diagramming-Only 1 Metro NA 1 Ja 2 "Door het zinken van deze wagons hoeft De Verenigde Staten geen ander manier op te vinden om deze wagons te verwerken. De hoeveelheid van plankton werd 4 keer zo groot. Omdat er meer plankton zijn kwamen er ook meer zeedieren in zee." 14 "Door het zinken van deze wagons hoeft De Verenigde Staten geen ander manier op te vinden om deze wagons te verwerken. De hoeveelheid van plankton werd 4 keer zo groot. Omdat er meer plankton zijn kwamen er ook meer zeedieren in zee." "1 3 4" 3
2 2023-01-10 5Xa 7760195 26.4333333333333 Diagramming-Only 1 Geld NA 2 Ja 2 "De echte gevoel van gelukig zijn komt van jouw familie. een mens kan snel afgeleid worden voor gevaren en dus heeft behoefte aan luxe zoals geld. Deze dingen maken de mens blij, maar op een korte tijd. Dit is omdat ze dan steeds meer nodig hebben van de luxe om blij te voelen. " 28 "De echte gevoel van gelukig zijn komt van jouw familie. een mens kan snel afgeleid worden voor gevaren en dus heeft behoefte aan luxe zoals geld. Deze dingen maken de mens blij, maar op een korte tijd. Dit is omdat ze dan steeds meer nodig hebben van de luxe om blij te voelen." "0 0 2 4" 2
2 2023-01-10 5Xa 7760195 26.4333333333333 Diagramming-Only 1 Botox NA 3 Ja 2 "Die kan spieren overlast stoppen. RImpels in je gezicht kan verwijderd worden. Je kan (mooier) en jonger uitzien. Maar die kan wel gezichtsuitdrukking wel veranderen" 42 "Die kan spieren overlast stoppen. RImpels in je gezicht kan verwijderd worden. Je kan (mooier) en jonger uitzien. Maar die kan wel gezichtsuitdrukking wel veranderen" "1 2 3 4" 4
2 2023-01-10 5Xa 7760195 26.4333333333333 Diagramming-Only 2 Beton NA 4 Ja 2 g 56 g 0 0
2 2023-01-10 5Xa 7760195 26.4333333333333 Diagramming-Only 2 Muziek NA 5 Ja 2 f 70 f 0 0
2 2023-01-10 5Xa 7760195 26.4333333333333 Diagramming-Only 2 Suez NA 6 Ja 2 k 84 k 0 0
2 2023-01-10 5Xa 7760197 25.5 Diagramming-Only 1 Metro NA 1 Ja 0 ? 14 ? 0 0
2 2023-01-10 5Xa 7760197 25.5 Diagramming-Only 1 Geld NA 2 Ja 2 "Ze krijgen op 1 moment heel veel geld en kunnen daarna niet meer veel krijgen dus kunnen ze niet gelukkig worden. Ze kunnen alleen gelukkig worden als ze meer krijgen en dat is lastig. Dit komt door de natuur die ons liet focussen op belangrijke dingen
" 28 "Ze krijgen op 1 moment heel veel geld en kunnen daarna niet meer veel krijgen dus kunnen ze niet gelukkig worden. Ze kunnen alleen gelukkig worden als ze meer krijgen en dat is lastig. Dit komt door de natuur die ons liet focussen op belangrijke dingen
" "0 0 4 1" 2
2 2023-01-10 5Xa 7760197 25.5 Diagramming-Only 1 Muziek NA 3 Ja 3 "Door muziek te spelen gebruik je verschillende delen van je hersenen, hierdoor kun je hoger presteren op een IQ-test. En ook herrineringen naarboven halen. ?" 42 "Door muziek te spelen gebruik je verschillende delen van je hersenen, hierdoor kun je hoger presteren op een IQ-test. En ook herrineringen naarboven halen. ?" "1 4 3 0" 3
2 2023-01-10 5Xa 7760197 25.5 Diagramming-Only 2 Suez NA 4 Nee 3 "De normale weg was veel te lang en onhandig. Dus werd er een plan gemaakt om een kanaal te graven. Dit kanaal  was een kortere weg voor handel. En door dit kanaal werd de route veel korter tussen Jeddah en Rotterdam." 56 "De normale weg was veel te lang en onhandig. Dus werd er een plan gemaakt om een kanaal te graven. Dit kanaal  was een kortere weg voor handel. En door dit kanaal werd de route veel korter tussen Jeddah en Rotterdam." "2 3 4" 3
2 2023-01-10 5Xa 7760197 25.5 Diagramming-Only 2 Beton NA 5 Nee 3 "beton moet goed gekeurd zijn, als dit het niet is en er is verwarming kan het krimpen. hierdoor kan het gebouw kleiner worden en de liften kunnen blijven vast hangen. " 70 "beton moet goed gekeurd zijn, als dit het niet is en er is verwarming kan het krimpen. hierdoor kan het gebouw kleiner worden en de liften kunnen blijven vast hangen." "0 1 3 4" 3
2 2023-01-10 5Xa 7760197 25.5 Diagramming-Only 2 Botox NA 6 Ja 2 ? 84 ? 0 0
2 2023-01-10 5Xa 7760198 32.0833333333333 SSI 1 Metro 177 1 Ja 3 "Het hoeft niet als afval te worden verwerkt.
Het biedt een kunstmatig rif.
Plankton en zeefauna worden aangetrokken.
Dit trekt nog meer soorten vissen aan." 18 "Het hoeft niet als afval te worden verwerkt.
Het biedt een kunstmatig rif.
Plankton en zeefauna worden aangetrokken.
Dit trekt nog meer soorten vissen aan." "1 2 3 4" 4
2 2023-01-10 5Xa 7760198 32.0833333333333 SSI 1 Muziek 238 2 Ja 2 "Door bladmuziek te leren lezen gebruik je meerdere delen van je hersenen.
Hierdoor scoor je beter op IQ tests.
Muziek kan je herrineringen laten onthouden.
Wiskunde, zoals breuken, wordt makkelijker." 36 "Door bladmuziek te leren lezen gebruik je meerdere delen van je hersenen.
Hierdoor scoor je beter op IQ tests.
Muziek kan je herrineringen laten onthouden.
Wiskunde, zoals breuken, wordt makkelijker." "1 4 3 2" 4
2 2023-01-10 5Xa 7760198 32.0833333333333 SSI 1 Botox 234 3 Ja 2 "Gebruik van botox verlamd de zenuwen van de spieren onder de huid.
?
Het maakt mensen er jonger uit zien.
Er kan een ongewenste gezichtsuitdrukking komen." 54 "Gebruik van botox verlamd de zenuwen van de spieren onder de huid.
?
Het maakt mensen er jonger uit zien.
Er kan een ongewenste gezichtsuitdrukking komen." "0 0 3 4" 2
2 2023-01-10 5Xa 7760198 32.0833333333333 SSI 2 Suez 338 4 Ja 3 "Er was geen natuurlijke verbinding tussen de Middellandse zee en de Indische oceaan.
Hierdoor moesten schepen helemaal om Afrika heen varen.
Dit duurde lang en er werd een plan gemaakt om de reistijd te verkorten. 
Het Suezkanaal werd gegraven en nu is de reistijd veel korter." 68 "Er was geen natuurlijke verbinding tussen de Middellandse zee en de Indische oceaan.
Hierdoor moesten schepen helemaal om Afrika heen varen.
Dit duurde lang en er werd een plan gemaakt om de reistijd te verkorten. 
Het Suezkanaal werd gegraven en nu is de reistijd veel korter." "1 2 3 4 Given" 4
2 2023-01-10 5Xa 7760198 32.0833333333333 SSI 2 Beton 176 5 Ja 3 "Als er een centrale verwarming in een betonnen gebouw zit, kan het beton uitdrogen.
Beton wat uitdroogt, krimpt ook.
Het gebouw krimpt en liften lijven hangen.
Dan is er een renovatie voor de liften nodig." 82 "Als er een centrale verwarming in een betonnen gebouw zit, kan het beton uitdrogen.
Beton wat uitdroogt, krimpt ook.
Het gebouw krimpt en liften lijven hangen.
Dan is er een renovatie voor de liften nodig." "1 2 3 4 Given" 4
2 2023-01-10 5Xa 7760198 32.0833333333333 SSI 2 Geld 161 6 Ja 2 "Mensen moeten niet te snel afgeleid worden van gevaar.
Ze hoeven maar heel even een gevoel van geluk of ongeluk te hebben.
Mensen wennen snel aan luxe en willen alleen maar meer.
Daarom zijn lottowinnaars niet lang gelukkig." 96 "Mensen moeten niet te snel afgeleid worden van gevaar.
Ze hoeven maar heel even een gevoel van geluk of ongeluk te hebben.
Mensen wennen snel aan luxe en willen alleen maar meer.
Daarom zijn lottowinnaars niet lang gelukkig." "1 2 3 4 Given" 4
2 2023-01-10 5Xa 7760202 20.1666666666667 No-SSI 1 Beton 145 1 Ja 3 "meeste gebouwen hebben een centrale verwarming.
beton krimpt door hitte.
liften blijven hangen.
lift renovatie nodig." 14 "meeste gebouwen hebben een centrale verwarming.
beton krimpt door hitte.
liften blijven hangen.
lift renovatie nodig." "1 3 4 Given" 3
2 2023-01-10 5Xa 7760202 20.1666666666667 No-SSI 1 Metro 165 2 Ja 2 "door de metrowagons, is er een kunstmatig rif aangelegd.
in de VS is er weinig relief en is de bodem zandig, maar door het kunstmatige rif worden verschillende vissen en dergelijke aangetrokken." 28 "door de metrowagons, is er een kunstmatig rif aangelegd.
in de VS is er weinig relief en is de bodem zandig, maar door het kunstmatige rif worden verschillende vissen en dergelijke aangetrokken." "2 4" 2
2 2023-01-10 5Xa 7760202 20.1666666666667 No-SSI 1 Suez 188 3 Nee 4 "er is geen natuurlijke verbinding tussen de indische oceaan en de middelandse zee en het duurt heel lang om om afrika heen te varen dus er moet een kortere weg, het suezkanaal wordt gegraven en de afstand is veel korter." 42 "er is geen natuurlijke verbinding tussen de indische oceaan en de middelandse zee en het duurt heel lang om om afrika heen te varen dus er moet een kortere weg, het suezkanaal wordt gegraven en de afstand is veel korter." "1 2 3 4 Given" 4
2 2023-01-10 5Xa 7760202 20.1666666666667 No-SSI 2 Botox 119 4 Nee 4 "de spieren worden verlamd en ontpant.
je kunt er jonger uitzien.
je kunt een andere gezichtsuitdrukkingen krijgen." 56 "de spieren worden verlamd en ontpant.
je kunt er jonger uitzien.
je kunt een andere gezichtsuitdrukkingen krijgen." "1 3 4" 3
2 2023-01-10 5Xa 7760202 20.1666666666667 No-SSI 2 Muziek 201 5 Nee 4 "door het leren, lezen, en spelen van muziek kan je:
- herrineringen ophalen
- hoger scoren op IQ-tests
- beter zijn in wiskunde" 70 "door het leren, lezen, en spelen van muziek kan je:
- herrineringen ophalen
- hoger scoren op IQ-tests
- beter zijn in wiskunde" "Given 3 4 2" 3
2 2023-01-10 5Xa 7760202 20.1666666666667 No-SSI 2 Geld 141 6 Nee 4 "de lottowinnaars zijn vaak niet gelukkig want:
- ze worden er snel aan gewend
- je blijft er niet lang gelukkig van
- geld maakt niet per se gelukkig (behoren tot familie en maatschappij)" 84 "de lottowinnaars zijn vaak niet gelukkig want:
- ze worden er snel aan gewend
- je blijft er niet lang gelukkig van
- geld maakt niet per se gelukkig (behoren tot familie en maatschappij)" "Given 3 4" 2
